,g,album_artist,x,k,m,N,p-val,adj_pval(BH)
2159,iOS,Demetria Tuttle,209,1672335,348,4313582,3.57197324696219E-16,1.84388643920492E-15
970,iOS,Mack Richter,818,1672335,1690,4313582,3.77895604239638E-16,1.94588035018918E-15
860,iOS,Trula Hatfield,362,1672335,669,4313582,3.81569533551556E-16,1.95992291427226E-15
934,iOS,Cris Jernigan,660,1672335,1330,4313582,4.04327473023612E-16,2.07167789395761E-15
1100,iOS,Fernande Currie,165,1672335,261,4313582,4.70981318314536E-16,2.40723784916318E-15
2194,iOS,Brenda Harmon,251,1672335,435,4313582,5.30856444927488E-16,2.7065833522165E-15
2026,iOS,Paige Feldman,233,1672335,398,4313582,5.61158042223125E-16,2.85404704521344E-15
400,iOS,Cordie Goodrich,353,1672335,652,4313582,7.70893637816714E-16,3.91115154480539E-15
991,iOS,Gilma Carlton,149,1672335,231,4313582,8.47383679499614E-16,4.28871446592714E-15
887,iOS,Mona Salas,1555,1672335,3423,4313582,9.50583338241425E-16,4.79928661014573E-15
1490,iOS,Carmelia Lehman,191,1672335,314,4313582,9.73780843973065E-16,4.90444366672565E-15
1357,iOS,Julie Laws,3384,1672335,7842,4313582,1.03369568839976E-15,5.19356814317355E-15
764,iOS,Josefine Bermudez,110,1672335,158,4313582,1.12328175759463E-15,5.63000784072853E-15
1361,iOS,Dalila Spicer,899,1672335,1884,4313582,1.28229196127376E-15,6.41145980636882E-15
451,iOS,Heather Rodriguez,438,1672335,839,4313582,1.28814555612472E-15,6.42520795464621E-15
1765,iOS,Mireya Strong,189,1672335,311,4313582,1.54598652940965E-15,7.69276950932205E-15
1186,iOS,Gussie Streeter,217,1672335,368,4313582,1.73560958019253E-15,8.61561590167516E-15
1952,iOS,Petrina Diggs,247,1672335,430,4313582,1.83279195699099E-15,9.07626638988361E-15
2267,iOS,Mack Wilkes,86,1672335,116,4313582,2.40188774652958E-15,1.18661280079146E-14
986,iOS,Art Moreland,187,1672335,308,4313582,2.45367738495692E-15,1.20931242544306E-14
336,iOS,Charissa Wynn,353,1672335,656,4313582,2.47578390454513E-15,1.21730942575022E-14
401,iOS,Arianne Bray,100,1672335,141,4313582,2.69235500355645E-15,1.32065754913788E-14
881,iOS,Lean Tovar,119,1672335,176,4313582,2.85734778722446E-15,1.39827657672687E-14
1784,iOS,Marylynn Marino,96,1672335,134,4313582,3.12824981929195E-15,1.52723517121093E-14
830,iOS,Shameka Sample,328,1672335,604,4313582,4.30872010210252E-15,2.09860014384758E-14
1995,iOS,Gita Calhoun,110,1672335,160,4313582,4.62511423524409E-15,2.24741466360452E-14
178,iOS,Dalia Crockett,344,1672335,639,4313582,5.01660987901654E-15,2.4319396837387E-14
1977,iOS,Tran Looney,145,1672335,227,4313582,6.66613696362443E-15,3.22404287726695E-14
1453,iOS,Wilma Pruitt,1196,1672335,2590,4313582,7.47102058462403E-15,3.60489804432908E-14
